,Código DANE,Municipio,Departamento,clasificacion,Recurso Natural,min agrupado,Año Liquidado,Periodo,Regalías causadas,Índice,year,regalias_causadas_pc,indice_2024
1085,68079,Barichara,Santander,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,246514.0,78.05,2012,459066.2352440743,53.69900486559081
1086,68081,Barrancabermeja,Santander,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2012,2012,2190710.01,78.05,2012,4079610.0700252657,53.69900486559081
1087,68081,Barrancabermeja,Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,199705.0,78.05,2012,371897.0221140295,53.69900486559081
1088,68081,Barrancabermeja,Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,1502536.0,78.05,2012,2798070.474044843,53.69900486559081
1089,68081,Barrancabermeja,Santander,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,2012,1644705.02,78.05,2012,3062822.1586539913,53.69900486559081
1090,68081,Barrancabermeja,Santander,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,12817170.63,78.05,2012,23868544.048593674,53.69900486559081
1091,68081,Barrancabermeja,Santander,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2012,2012,52344.0,78.05,2012,97476.66671108264,53.69900486559081
1092,68081,Barrancabermeja,Santander,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2012,2012,5395821.0,78.05,2012,10048270.007062139,53.69900486559081
1093,68092,Betulia - Santander,Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,22498809.0,78.05,2012,41897999.89090071,53.69900486559081
1094,68092,Betulia - Santander,Santander,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,2012,189139693.0,78.05,2012,352221970.35758615,53.69900486559081
1095,68101,Bolivar - Santander,Santander,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,1809576.0,78.05,2012,3369850.1574272905,53.69900486559081
1096,68101,Bolivar - Santander,Santander,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,29124.0,78.05,2012,54235.64193209481,53.69900486559081
1097,68132,California,Santander,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,11024771.71,78.05,2012,20530681.59753635,53.69900486559081
1098,68132,California,Santander,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,1808.35,78.05,2012,3367.56706111467,53.69900486559081
1099,68147,Capitanejo,Santander,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,553350.0,78.05,2012,1030466.0233183857,53.69900486559081
1100,68147,Capitanejo,Santander,Otro Mineral No Metalico (Ton),YESO,Yeso (Ton),2012,2012,181722.31,78.05,2012,338409.08310098655,53.69900486559081
1101,68167,Charala,Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,48670.0,78.05,2012,90634.8267008328,53.69900486559081
1102,68167,Charala,Santander,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,2012,231182.0,78.05,2012,430514.4957130045,53.69900486559081
1103,68190,Cimitarra,Santander,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2012,2012,32904.0,78.05,2012,61274.878524023065,53.69900486559081
1104,68190,Cimitarra,Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,6951230.0,78.05,2012,12944802.268494556,53.69900486559081
1105,68190,Cimitarra,Santander,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,2012,680719.5,78.05,2012,1267657.5696399745,53.69900486559081
1106,68190,Cimitarra,Santander,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,64683.0,78.05,2012,120454.74615759129,53.69900486559081
1107,68229,Curiti,Santander,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2012,2012,149815.0,78.05,2012,278990.27249199233,53.69900486559081
1108,68229,Curiti,Santander,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,23293107.14,78.05,2012,43377167.227405615,53.69900486559081
1109,68229,Curiti,Santander,Rocas Ornamentales (M3),MARMOL,Rocas Ornamentales (M3),2012,2012,140674.0,78.05,2012,261967.6106700833,53.69900486559081
1110,68229,Curiti,Santander,Rocas Ornamentales (M3),MARMOL EN RAJÓN (RETAL DE MÁRMOL),Rocas Ornamentales (M3),2012,2012,45000.0,78.05,2012,83800.43561819347,53.69900486559081
1111,68235,El Carmen de Chucuri,Santander,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,982380861.76,78.05,2012,1829420981.2992065,53.69900486559081
1112,68266,Enciso,Santander,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,5264506.82,78.05,2012,9803732.551798899,53.69900486559081
1113,68266,Enciso,Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,3973.0,78.05,2012,7398.64734913517,53.69900486559081
1114,68276,Floridablanca,Santander,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2012,2012,41600.0,78.05,2012,77468.8471492633,53.69900486559081
1115,68298,Gambita,Santander,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2012,2012,9300.0,78.05,2012,17318.75669442665,53.69900486559081
1116,68307,Giron,Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,1844364.0,78.05,2012,3434633.4808558617,53.69900486559081
1117,68307,Giron,Santander,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,2012,55379.0,78.05,2012,103128.54053555413,53.69900486559081
1118,68307,Giron,Santander,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,189426.0,78.05,2012,352755.1403869315,53.69900486559081
1119,68307,Giron,Santander,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2012,2012,1161791.0,78.05,2012,2163524.264384369,53.69900486559081
1120,68324,Guavata,Santander,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,158800.0,78.05,2012,295722.4261370916,53.69900486559081
1121,68377,La Belleza,Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,1771910.0,78.05,2012,3299707.3305829596,53.69900486559081
1122,68377,La Belleza,Santander,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,228960.0,78.05,2012,426376.61642536835,53.69900486559081
1123,68385,Landazuri,Santander,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,48350339.75,78.05,2012,90039545.18528123,53.69900486559081
1124,68385,Landazuri,Santander,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,2012,167713.0,78.05,2012,312320.4990852018,53.69900486559081
1125,68385,Landazuri,Santander,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2012,2012,1301799.44,78.05,2012,2424252.44798934,53.69900486559081
1126,68397,La Paz - Santander,Santander,Otro Mineral No Metalico (Ton),BARITA,Otros Min no Met (Ton),2012,2012,11707255.0,78.05,2012,21801623.753183857,53.69900486559081
1127,68406,Lebrija,Santander,Otro Mineral No Metalico (Ton),ROCA FOSFORICA,Roca Fosforica (Ton),2012,2012,52364.0,78.05,2012,97513.91134913517,53.69900486559081
1128,68418,Los Santos,Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,1384568.0,78.05,2012,2578386.7009557975,53.69900486559081
1129,68418,Los Santos,Santander,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,57240.43,78.05,2012,106594.95486606022,53.69900486559081
1130,68418,Los Santos,Santander,Otro Mineral No Metalico (Ton),YESO,Yeso (Ton),2012,2012,842573279.8,78.05,2012,1569066841.9442225,53.69900486559081
1131,68432,Malaga,Santander,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MAYOR O IGUAL A 1 M3,Rocas Ornamentales (M3),2012,2012,857080.0,78.05,2012,1596081.7191031391,53.69900486559081
1132,68468,Molagavita,Santander,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,656329.25,78.05,2012,1222237.2679769378,53.69900486559081
1133,68500,Oiba,Santander,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2012,2012,13779.0,78.05,2012,25659.69338629084,53.69900486559081
1134,68500,Oiba,Santander,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2012,2012,178548.53,78.05,2012,332498.76873306854,53.69900486559081
1135,68500,Oiba,Santander,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,307124.0,78.05,2012,571936.1108622678,53.69900486559081
1136,68547,Piedecuesta,Santander,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,2012,208651.0,78.05,2012,388556.54871492635,53.69900486559081
1137,68549,Pinchote,Santander,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,67772.16,78.05,2012,126207.47846190904,53.69900486559081
1138,68615,Rionegro - Santander,Santander,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,1500.0,78.05,2012,2793.3478539397825,53.69900486559081
1139,68655,Sabana de Torres,Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,23466.0,78.05,2012,43699.133827033955,53.69900486559081
1140,68655,Sabana de Torres,Santander,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,2012,4182668.0,78.05,2012,7789097.787695067,53.69900486559081
1141,68655,Sabana de Torres,Santander,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,60239.51,78.05,2012,112179.93732058938,53.69900486559081
1142,68655,Sabana de Torres,Santander,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2012,2012,4956569.24,78.05,2012,9230281.366305292,53.69900486559081
1143,68679,San Gil,Santander,Rocas Ornamentales (M3),MARMOL,Rocas Ornamentales (M3),2012,2012,831932.0,78.05,2012,1549250.3112158873,53.69900486559081
1144,68679,San Gil,Santander,Rocas Ornamentales (M3),MARMOL (BLOQUE MAYOR O IGUAL A 1 M3),Rocas Ornamentales (M3),2012,2012,1057523.0,78.05,2012,1969353.0683613068,53.69900486559081
1145,68679,San Gil,Santander,Rocas Ornamentales (M3),MARMOL (BLOQUE MENOR A 1 M3),Rocas Ornamentales (M3),2012,2012,232541.0,78.05,2012,433045.26886867394,53.69900486559081
1146,68684,San Jose de Miranda,Santander,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,7167555.74,78.05,2012,13347650.962881846,53.69900486559081
1147,68689,San Vicente de Chucuri,Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,5408.0,78.05,2012,10070.950129404227,53.69900486559081
1148,68689,San Vicente de Chucuri,Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,6709.0,78.05,2012,12493.713834721333,53.69900486559081
1149,68773,Sucre - Santander,Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,1939411.0,78.05,2012,3611633.0365048046,53.69900486559081
1150,68773,Sucre - Santander,Santander,Otro Mineral No Metalico (Ton),CUARZO,Otros Min no Met (Ton),2012,2012,24866.0,78.05,2012,46306.25849071109,53.69900486559081
1151,68820,Tona,Santander,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,12359.0,78.05,2012,23015.32408456118,53.69900486559081
1152,68867,Vetas,Santander,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,76404734.19,78.05,2012,142283333.52031735,53.69900486559081
1153,68867,Vetas,Santander,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,271325.15,78.05,2012,505270.35031492636,53.69900486559081
1154,68872,Villanueva - Santander,Santander,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2012,2012,46188.0,78.05,2012,86012.76711851377,53.69900486559081
1155,68872,Villanueva - Santander,Santander,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2012,2012,149958.0,78.05,2012,279256.5716540679,53.69900486559081
1156,68872,Villanueva - Santander,Santander,Otro Mineral No Metalico (Ton),YESO,Yeso (Ton),2012,2012,142864016.11,78.05,2012,266045928.53739133,53.69900486559081
1157,68895,Zapatoca,Santander,Otro Mineral No Metalico (Ton),YESO,Yeso (Ton),2012,2012,51696531.61,78.05,2012,96270930.4192824,53.69900486559081
1158,70001,Sincelejo,Sucre,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,76205.0,78.05,2012,141911.38213965407,53.69900486559081
1159,70001,Sincelejo,Sucre,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2012,2012,1147567.1,78.05,2012,2137036.0640245997,53.69900486559081
1160,70215,Corozal,Sucre,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,157000.0,78.05,2012,292370.40871236386,53.69900486559081
1161,70678,San Benito Abad,Sucre,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,5958803.01,78.05,2012,11096673.066688944,53.69900486559081
1162,70823,Tolu Viejo,Sucre,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2012,2012,208530.0,78.05,2012,388331.21865470853,53.69900486559081
1163,70823,Tolu Viejo,Sucre,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,801882.75,78.05,2012,1493291.6392158873,53.69900486559081
1164,70823,Tolu Viejo,Sucre,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,33611146.87,78.05,2012,62591749.98517955,53.69900486559081
1165,73001,Ibague,Tolima,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2012,2012,707466.4,78.05,2012,1317466.5001163357,53.69900486559081
1166,73001,Ibague,Tolima,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,246652.25,78.05,2012,459323.68880461244,53.69900486559081
1167,73001,Ibague,Tolima,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,39621.71,78.05,2012,73784.81239861627,53.69900486559081
1168,73001,Ibague,Tolima,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,2012,793081.0,78.05,2012,1476900.7395669443,53.69900486559081
1169,73001,Ibague,Tolima,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,933384.93,78.05,2012,1738179.1940768226,53.69900486559081
1170,73001,Ibague,Tolima,Otro Mineral No Metalico (Ton),ARCILLAS FERRUGINOSAS,Arcillas (Ton),2012,2012,5399.92,78.05,2012,10055.903295631006,53.69900486559081
1171,73001,Ibague,Tolima,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2012,2012,497205.5,78.05,2012,925911.9442613709,53.69900486559081
1172,73001,Ibague,Tolima,Otro Mineral No Metalico (Ton),FELDESPATOS,Otros Min no Met (Ton),2012,2012,87664852.0,78.05,2012,163252284.13343242,53.69900486559081
1173,73026,Alvarado,Tolima,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,791140.57,78.05,2012,1473287.2089161307,53.69900486559081
1174,73026,Alvarado,Tolima,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,637925.59,78.05,2012,1187965.3851998462,53.69900486559081
1175,73026,Alvarado,Tolima,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,2012,232878.0,78.05,2012,433672.8410198591,53.69900486559081
1176,73026,Alvarado,Tolima,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,1702898.0,78.05,2012,3171190.9825188983,53.69900486559081
1177,73030,Ambalema,Tolima,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2012,2012,15397.5,78.05,2012,28673.715720691864,53.69900486559081
1178,73030,Ambalema,Tolima,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2012,2012,124964.96,78.05,2012,232713.73522244717,53.69900486559081
1179,73067,Ataco,Tolima,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,24279409.29,78.05,2012,45213890.55676474,53.69900486559081
1180,73067,Ataco,Tolima,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,2514.76,78.05,2012,4683.066299449071,53.69900486559081
1181,73067,Ataco,Tolima,Metales Preciosos (Gr),PLATINO,Platino (Gr),2012,2012,96083.82,78.05,2012,178930.35493022425,53.69900486559081
1182,73148,Carmen de Apicala,Tolima,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2012,2012,84124.5,78.05,2012,156659.3276925048,53.69900486559081
1183,73148,Carmen de Apicala,Tolima,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2012,2012,34158.0,78.05,2012,63610.11732991672,53.69900486559081
1184,73148,Carmen de Apicala,Tolima,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,2012,19731.0,78.05,2012,36743.697670723894,53.69900486559081
1185,73168,Chaparral,Tolima,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2012,2012,770167.0,78.05,2012,1434229.55775016,53.69900486559081
1186,73168,Chaparral,Tolima,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,2012,138117.0,78.05,2012,257205.88369506728,53.69900486559081
1187,73168,Chaparral,Tolima,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,626842.0,78.05,2012,1167325.170306214,53.69900486559081
1188,73168,Chaparral,Tolima,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,1203629.56,78.05,2012,2241437.365576323,53.69900486559081
1189,73168,Chaparral,Tolima,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,4233.34,78.05,2012,7883.4608026649585,53.69900486559081
1190,73200,Coello,Tolima,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2012,2012,1773493.98,78.05,2012,3302657.068672082,53.69900486559081
1191,73200,Coello,Tolima,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,5640585.7,78.05,2012,10504078.64003895,53.69900486559081
1192,73200,Coello,Tolima,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,6963975.31,78.05,2012,12968536.991385419,53.69900486559081
1193,73200,Coello,Tolima,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,2012,3554892.0,78.05,2012,6620033.292791801,53.69900486559081
1194,73200,Coello,Tolima,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,37628.0,78.05,2012,70072.06203203075,53.69900486559081
1195,73200,Coello,Tolima,Otro Mineral No Metalico (Ton),YESO,Yeso (Ton),2012,2012,139354.01,78.05,2012,259509.48318093532,53.69900486559081
1196,73217,Coyaima,Tolima,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,539533.4,78.05,2012,1004736.3100125561,53.69900486559081
1197,73217,Coyaima,Tolima,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,623630.4,78.05,2012,1161344.4263277387,53.69900486559081
1198,73217,Coyaima,Tolima,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,6853814.33,78.05,2012,12763391.700004818,53.69900486559081
1199,73217,Coyaima,Tolima,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,1428.5700000000002,78.05,2012,2660.32862913517,53.69900486559081
1200,73268,Espinal,Tolima,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2012,2012,375596.75,78.05,2012,699448.250372838,53.69900486559081
1201,73268,Espinal,Tolima,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,430384.21,78.05,2012,801475.2062487124,53.69900486559081
1202,73268,Espinal,Tolima,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,750373.79,78.05,2012,1397370.0106327739,53.69900486559081
1203,73268,Espinal,Tolima,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,2012,238140.0,78.05,2012,443471.90529147984,53.69900486559081
1204,73270,Falan,Tolima,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,26857094.94,78.05,2012,50014139.009137325,53.69900486559081
1205,73270,Falan,Tolima,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,16202.69,78.05,2012,30173.166226367714,53.69900486559081
1206,73275,Flandes,Tolima,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2012,2012,635387.55,78.05,2012,1183238.9661417042,53.69900486559081
1207,73275,Flandes,Tolima,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2012,2012,143181.0,78.05,2012,266636.226049968,53.69900486559081
1208,73275,Flandes,Tolima,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,570044.16,78.05,2012,1061554.4206579374,53.69900486559081
1209,73275,Flandes,Tolima,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,655955.85,78.05,2012,1221541.910584497,53.69900486559081
1210,73275,Flandes,Tolima,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,2012,152003.0,78.05,2012,283064.83589493914,53.69900486559081
1211,73283,Fresno,Tolima,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,27022363.67,78.05,2012,50321907.71064989,53.69900486559081
1212,73283,Fresno,Tolima,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,4250.070000000001,78.05,2012,7914.615942395902,53.69900486559081
1213,73319,Guamo,Tolima,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2012,2012,1600.0,78.05,2012,2979.571044202434,53.69900486559081
1214,73349,Honda,Tolima,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2012,2012,142323.45,78.05,2012,265039.2690818706,53.69900486559081
1215,73349,Honda,Tolima,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,302299.0,78.05,2012,562950.8419320948,53.69900486559081
1216,73352,Icononzo,Tolima,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2012,2012,25732.61,78.05,2012,47920.08727984625,53.69900486559081
1217,73352,Icononzo,Tolima,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,1578480.0,78.05,2012,2939495.8136579115,53.69900486559081
