Código DANE,Municipio,Departamento,clasificacion,Recurso Natural,min agrupado,Periodo,Regalías causadas,Regalías causadas %
41306,Gigante,Huila,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2013-2014,80436365.98,2.232269401805287e-06
41306,Gigante,Huila,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2015-2016,1128435.0,3.1316319325670126e-08
41306,Gigante,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,7797848.0,2.1640581692435817e-07
41306,Gigante,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,207397708.0,5.755699576085543e-06
41306,Gigante,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2015-2016,169178342.0,4.695036028711826e-06
41306,Gigante,Huila,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2013-2014,181008930.43,5.02335842662084e-06
41306,Gigante,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2017-2018,463490.0,1.286277086784338e-08
41306,Gigante,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,118334.3,3.284012571375087e-09
41306,Gigante,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,426656.39,1.1840564810181933e-08
41306,Gigante,Huila,Metales Preciosos (Gr),PLATA,Plata (Gr),2017-2018,826.49,2.293674403884415e-11
41319,Guadalupe - Huila,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,1707.0,4.7372650696689574e-11
41349,Hobo,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2013-2014,9490464.0,2.6337928296514784e-07
41349,Hobo,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,781412.35,2.1685749447351692e-08
41349,Hobo,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,17244987.52,4.785827592581904e-07
41349,Hobo,Huila,Metales Preciosos (Gr),PLATA,Plata (Gr),2019-2020,12099.73,3.357916126621299e-10
41349,Hobo,Huila,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2021-2022,373351.0,1.0361234042331429e-08
41349,Hobo,Huila,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2023-2024,559018.0,1.5513863179356773e-08
41357,Iquira,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2019-2020,23143.0,6.422643556376607e-10
41357,Iquira,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2012,19272076.4,5.348385140580637e-07
41357,Iquira,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,196714941.42000002,5.45923152121231e-06
41357,Iquira,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,23059787.29,6.399550371582494e-07
41357,Iquira,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,177276891.55,4.9197869127083015e-06
41357,Iquira,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,379782951.34000003,1.0539733505792428e-05
41357,Iquira,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,352706310.91,9.788302791597786e-06
41357,Iquira,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,338467418.98,9.393145173725612e-06
41357,Iquira,Huila,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,125996.55,3.4966552736602126e-09
41357,Iquira,Huila,Metales Preciosos (Gr),PLATA,Plata (Gr),2013-2014,270520.97,7.507495851165576e-09
41357,Iquira,Huila,Metales Preciosos (Gr),PLATA,Plata (Gr),2017-2018,1086377.1500000001,3.01491302002432e-08
41357,Iquira,Huila,Metales Preciosos (Gr),PLATA,Plata (Gr),2019-2020,676010.56,1.876063979270856e-08
41357,Iquira,Huila,Metales Preciosos (Gr),PLATA,Plata (Gr),2021-2022,8846546.28,2.4550928341800734e-07
41357,Iquira,Huila,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,1465936.77,4.068266581642845e-08
41359,Isnos,Huila,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2015-2016,16027.0,4.447811790953977e-10
41359,Isnos,Huila,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2017-2018,3409.0,9.460654143234608e-11
41396,La Plata,Huila,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2013-2014,84438.66,2.3433410342569036e-09
41396,La Plata,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,818703.0,2.272063927553125e-08
41396,La Plata,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,1932761.86,5.363799207596019e-08
41396,La Plata,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2023-2024,319211.06,8.858742849384895e-09
41396,La Plata,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,1434865.0,3.982036229754276e-08
41396,La Plata,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,3385573.56,9.395641105203738e-08
41396,La Plata,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,557358.05,1.5467796259893406e-08
41396,La Plata,Huila,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2013-2014,337760.0,9.373512887705842e-09
41396,La Plata,Huila,Materiales Construcción (M3),GRAVAs DE RIO,Gravas (M3),2015-2016,39033.74,1.0832640482749852e-09
41483,Nataga,Huila,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2021-2022,239278.0,6.640441191214111e-09
41483,Nataga,Huila,Rocas Ornamentales (M3),MARMOL,Rocas Ornamentales (M3),2012,27355.0,7.591557468119176e-10
41483,Nataga,Huila,Rocas Ornamentales (M3),MARMOL,Rocas Ornamentales (M3),2013-2014,223467.0,6.201654442435342e-09
41483,Nataga,Huila,Rocas Ornamentales (M3),MARMOL,Rocas Ornamentales (M3),2015-2016,609164.0,1.6905514580549626e-08
41483,Nataga,Huila,Rocas Ornamentales (M3),MARMOL (BLOQUE MAYOR O IGUAL A 1 M3),Rocas Ornamentales (M3),2013-2014,5731.0,1.5904666733610308e-10
41483,Nataga,Huila,Rocas Ornamentales (M3),MARMOL (BLOQUE MENOR A 1 M3),Rocas Ornamentales (M3),2015-2016,103781.0,2.8801295031945756e-09
41483,Nataga,Huila,Rocas Ornamentales (M3),MARMOL EN RAJON (RETAL DE MÁRMOL),Rocas Ornamentales (M3),2017-2018,101442.0,2.8152175934233063e-09
41483,Nataga,Huila,Rocas Ornamentales (M3),MARMOL EN RAJON (RETAL DE MÁRMOL),Rocas Ornamentales (M3),2019-2020,116795.0,3.2412939297714463e-09
41483,Nataga,Huila,Rocas Ornamentales (M3),MARMOL EN RAJON (RETAL DE MÁRMOL),Rocas Ornamentales (M3),2021-2022,126407.0,3.5080460788614173e-09
41483,Nataga,Huila,Rocas Ornamentales (M3),MARMOL EN RAJÓN (RETAL DE MÁRMOL),Rocas Ornamentales (M3),2021-2022,136133.0,3.777961955062942e-09
41503,Oporapa,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2013-2014,11236102.0,3.1182421513671656e-07
41503,Oporapa,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2013-2014,66357990.0,1.8415664213265493e-06
41518,Paicol,Huila,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2012,15885.0,4.408403962020585e-10
41518,Paicol,Huila,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2013-2014,470921.66,1.3069014238245583e-08
41518,Paicol,Huila,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2015-2016,57541.0,1.5968773835607585e-09
41518,Paicol,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2013-2014,19545760.0,5.424337791923417e-07
41518,Paicol,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2023-2024,4285350.51,1.1892701395612801e-07
41518,Paicol,Huila,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2013-2014,40845.979999999996,1.1335573186314988e-09
41518,Paicol,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,5184330.0,1.4387548575651358e-07
41518,Paicol,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,573402.0,1.5913047835256704e-08
41518,Paicol,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,1315900.0,3.6518846544682957e-08
41518,Paicol,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,2728768.0,7.572874826965683e-08
41518,Paicol,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,11652729.7,3.233864638201759e-07
41518,Paicol,Huila,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,74321.0,2.0625558127877365e-09
41518,Paicol,Huila,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2013-2014,18294501.6,5.077088658270818e-07
41518,Paicol,Huila,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2015-2016,56280.0,1.5618821213882187e-09
41518,Paicol,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2017-2018,127442.0,3.536769390795262e-09
41518,Paicol,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2021-2022,54708.0,1.5182559896394218e-09
41518,Paicol,Huila,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2013-2014,32442439.32,9.003423231721776e-07
41518,Paicol,Huila,Otro Mineral No Metalico (Ton),ROCA FOSFORICA,Roca Fosforica (Ton),2021-2022,1232310.0,3.4199057516132124e-08
41524,Palermo,Huila,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2021-2022,8000.0,2.2201593765290955e-10
41524,Palermo,Huila,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2023-2024,3990086.0,1.1073283557571841e-07
41524,Palermo,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2015-2016,12598.0,3.496195978189193e-10
41524,Palermo,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,1065690.0,2.9575020574666146e-08
41524,Palermo,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,2624650.0,7.283926634508863e-08
41524,Palermo,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2023-2024,1958868.34,5.4362498905462306e-08
41524,Palermo,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2015-2016,12871.0,3.5719589169132484e-10
41524,Palermo,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,1506900.0,4.1819477056146176e-08
41524,Palermo,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,3701350.0,1.027198363539496e-07
41524,Palermo,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,650970.0,1.8065714366739315e-08
41524,Palermo,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,2866164.5,7.954177486687284e-08
41524,Palermo,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2013-2014,1626622.1800000002,4.5142006062464984e-08
41524,Palermo,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2015-2016,2750894.0999999996,7.634279162441958e-08
41524,Palermo,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2017-2018,2304029.0,6.394139485181194e-08
41524,Palermo,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2019-2020,959664.0,2.6632587848967724e-08
41524,Palermo,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2021-2022,3933365.0,1.0915871482576707e-07
41524,Palermo,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2012,96020314.62,2.664755023010835e-06
41524,Palermo,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,169436557.84,4.702202032691131e-06
41524,Palermo,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,34503285.12,9.5753489975281e-07
41524,Palermo,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,255635708.06,7.094400177813293e-06
41524,Palermo,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,1003929084.03,2.7861032115993384e-05
41524,Palermo,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,753243805.73,2.0904016226299e-05
41524,Palermo,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,491035278.66,1.3627207226544704e-05
41524,Palermo,Huila,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,9893.87,2.7457460313324904e-10
41524,Palermo,Huila,Metales Preciosos (Gr),PLATA,Plata (Gr),2013-2014,212711.45,5.903166502657499e-09
41524,Palermo,Huila,Metales Preciosos (Gr),PLATA,Plata (Gr),2017-2018,40907.74,1.1352712816701793e-09
41524,Palermo,Huila,Metales Preciosos (Gr),PLATA,Plata (Gr),2019-2020,1452429.35,4.0307808001857e-08
41524,Palermo,Huila,Metales Preciosos (Gr),PLATA,Plata (Gr),2021-2022,1323389.31,3.6726689817435874e-08
41524,Palermo,Huila,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,762937.86,2.117304554485053e-08
41524,Palermo,Huila,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2012,55533.2,1.5411569336083195e-09
41524,Palermo,Huila,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2013-2014,7358.19,2.042044315347828e-10
41524,Palermo,Huila,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2013-2014,72511.51000000001,2.012338860409791e-09
41524,Palermo,Huila,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,794132.0,2.2038745075022546e-08
41524,Palermo,Huila,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2013-2014,2423078.01,6.724524204953701e-08
41524,Palermo,Huila,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2015-2016,2919989.35,8.103552168459499e-08
41524,Palermo,Huila,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2017-2018,1823320.28,5.06007702007207e-08
41524,Palermo,Huila,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2019-2020,3157187.0,8.761822901882207e-08
41524,Palermo,Huila,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2021-2022,1188156.0,3.29736960522413e-08
41524,Palermo,Huila,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2023-2024,323603.0,8.980627934036811e-09
41524,Palermo,Huila,Otro Mineral No Metalico (Ton),DOLOMITA,Calizas (Ton),2012,4222377.0,1.1717937359738491e-07
41524,Palermo,Huila,Otro Mineral No Metalico (Ton),DOLOMITA,Calizas (Ton),2013-2014,21254610.240000002,5.898577777350917e-07
41524,Palermo,Huila,Otro Mineral No Metalico (Ton),DOLOMITA,Calizas (Ton),2015-2016,24570818.98,6.818891768430758e-07
41524,Palermo,Huila,Otro Mineral No Metalico (Ton),DOLOMITA,Calizas (Ton),2017-2018,25566523.87,7.09521971190443e-07
41524,Palermo,Huila,Otro Mineral No Metalico (Ton),DOLOMITA,Calizas (Ton),2019-2020,34608046.0,9.604422228781282e-07
41524,Palermo,Huila,Otro Mineral No Metalico (Ton),DOLOMITA,Calizas (Ton),2021-2022,37296382.0,1.0350489025988872e-06
41524,Palermo,Huila,Otro Mineral No Metalico (Ton),DOLOMITA,Calizas (Ton),2023-2024,26064758.0,7.233489608832719e-07
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL,Rocas Ornamentales (M3),2012,4779094.1,1.3262938221787347e-07
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL,Rocas Ornamentales (M3),2013-2014,11281039.11,3.130713094632243e-07
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL,Rocas Ornamentales (M3),2015-2016,17084869.82,4.741391740956495e-07
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL (BLOQUE MAYOR O IGUAL A 1 M3),Rocas Ornamentales (M3),2013-2014,412506.0,1.1447863297181389e-08
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL (BLOQUE MAYOR O IGUAL A 1 M3),Rocas Ornamentales (M3),2015-2016,172263.78999999998,4.780663357561737e-09
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL (BLOQUE MAYOR O IGUAL A 1 M3),Rocas Ornamentales (M3),2017-2018,240598.0,6.677073820926842e-09
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL (BLOQUE MENOR A 1 M3),Rocas Ornamentales (M3),2015-2016,49431.0,1.3718087267651216e-09
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL EN RAJON (RETAL DE MÁRMOL),Rocas Ornamentales (M3),2017-2018,23072926.97,6.403196894552068e-07
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL EN RAJON (RETAL DE MÁRMOL),Rocas Ornamentales (M3),2019-2020,19496850.0,5.410764292535162e-07
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL EN RAJON (RETAL DE MÁRMOL),Rocas Ornamentales (M3),2021-2022,30478846.0,8.45848696658579e-07
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL EN RAJON (RETAL DE MÁRMOL),Rocas Ornamentales (M3),2023-2024,7516686.0,2.0860301129156226e-07
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL EN RAJÓN (RETAL DE MÁRMOL),Rocas Ornamentales (M3),2012,355538.0,9.86688780515502e-09
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL EN RAJÓN (RETAL DE MÁRMOL),Rocas Ornamentales (M3),2013-2014,2476.0,6.87139327035755e-11
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL EN RAJÓN (RETAL DE MÁRMOL),Rocas Ornamentales (M3),2015-2016,266971.0,7.408977111391864e-09
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL EN RAJÓN (RETAL DE MÁRMOL),Rocas Ornamentales (M3),2017-2018,1758994.0,4.8815587779480246e-08
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL EN RAJÓN (RETAL DE MÁRMOL),Rocas Ornamentales (M3),2019-2020,5133683.0,1.424699306072252e-07
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL EN RAJÓN (RETAL DE MÁRMOL),Rocas Ornamentales (M3),2021-2022,7076901.0,1.9639810139897666e-07
41524,Palermo,Huila,Rocas Ornamentales (M3),MARMOL EN RAJÓN (RETAL DE MÁRMOL),Rocas Ornamentales (M3),2023-2024,16320063.0,4.529142611874445e-07
41551,Pitalito,Huila,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2013-2014,913274.76,2.5345194022016992e-08
41551,Pitalito,Huila,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2015-2016,3764468.17,1.0447149131588531e-07
41551,Pitalito,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2013-2014,631550.0,1.7526770678086877e-08
41551,Pitalito,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2015-2016,259891.0,7.2124930065690394e-09
41551,Pitalito,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,2848356.0,7.904755351366136e-08
41551,Pitalito,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,2346028.0,6.510695077249751e-08
41551,Pitalito,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,1547962.0,4.2959029360134143e-08
41551,Pitalito,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2023-2024,602096.0,1.6709363499633277e-08
41551,Pitalito,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,247465.0,6.867646751409658e-09
41551,Pitalito,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2015-2016,3035789.0,8.424919266892358e-08
41551,Pitalito,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,9894455.0,2.745908380486899e-07
41551,Pitalito,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,3100279.0,8.60389186463281e-08
41551,Pitalito,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,1985649.0,5.5105715573070274e-08
41551,Pitalito,Huila,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,1858620.0,5.158040775505634e-08
41551,Pitalito,Huila,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2013-2014,442530.75,1.2281109925186913e-08
41551,Pitalito,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,364140.0,1.010561044211631e-08
41551,Pitalito,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2013-2014,1310694.1600000001,3.637437411357409e-08
41551,Pitalito,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2015-2016,1529584.0,4.2449003247361e-08
41551,Pitalito,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2017-2018,10315470.0,2.862748430475574e-07
41551,Pitalito,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2019-2020,20463759.0,5.679100802860208e-07
41551,Pitalito,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2021-2022,22144212.55,6.145460141091972e-07
41551,Pitalito,Huila,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2023-2024,15108929.0,4.193028798582796e-07
41551,Pitalito,Huila,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,1979711.01,5.4940924520867325e-08
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2013-2014,77477.0,2.1501411001918092e-09
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2015-2016,598500.0,1.6609567335658294e-08
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2017-2018,390156.0,1.0827606271363573e-08
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2019-2020,200000.0,5.5503984413227386e-09
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2017-2018,7220232.0,2.0037582219394281e-07
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2019-2020,4780132.0,1.3265818601058472e-07
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2021-2022,967000.0,2.683617646379544e-08
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2023-2024,4167483.0,1.1565595573719506e-07
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2015-2016,891282.95,2.4734877482287663e-08
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2017-2018,374812.0,1.0401779702945291e-08
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS FERRUGINOSAS,Arcillas (Ton),2013-2014,288013.0,7.99293453140343e-09
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS FERRUGINOSAS,Arcillas (Ton),2015-2016,869631.0,2.4133992734629674e-08
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2013-2014,164963.49,4.578065488855796e-09
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2015-2016,1279187.0,3.549998765480155e-08
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2017-2018,1482771.47,4.114986227962913e-08
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2019-2020,411407.0,1.141736385774632e-08
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2021-2022,573755.0,1.592284428850564e-08
41551,Pitalito,Huila,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2023-2024,2177235.0,6.042260875196657e-08
41615,Rivera,Huila,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2012,435000.0,1.2072116609876956e-08
41615,Rivera,Huila,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2013-2014,3826187.49,1.0618432540352281e-07
41615,Rivera,Huila,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2015-2016,2262782.54,6.279672341534154e-08
41615,Rivera,Huila,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,177166.0,4.9167094512769215e-09
